date,delay,distance,origin,destination
01111710,-1,589,ABQ,LAX
01111340,0,772,ABQ,OAK
01110900,0,589,ABQ,LAX
01110705,-6,285,ABQ,PHX
01110820,-2,504,ABQ,DAL
01111510,18,660,ABQ,HOU
01111135,-2,546,ABQ,SAN
01110935,6,660,ABQ,HOU
01110925,-4,285,ABQ,PHX
01111540,7,974,ABQ,MDW
01111020,10,504,ABQ,DAL
01111755,33,285,ABQ,PHX
01111415,29,504,ABQ,DAL
01111250,-5,285,ABQ,PHX
01111335,7,303,ABQ,DEN
01121705,22,772,ABQ,OAK
01121840,8,546,ABQ,SAN
01121815,33,589,ABQ,LAX
01121155,-2,624,ABQ,MCI
01121110,4,285,ABQ,PHX
01121935,-9,504,ABQ,DAL
01121825,127,504,ABQ,DAL
01121340,-2,1025,ABQ,SEA
01121305,-3,423,ABQ,LAS
01121620,13,285,ABQ,PHX
01121645,14,504,ABQ,DAL
01121940,14,285,ABQ,PHX
01120935,-4,423,ABQ,LAS
01121045,1,1451,ABQ,BWI
01121615,3,974,ABQ,MDW
01121415,11,660,ABQ,HOU
01120940,34,285,ABQ,PHX
01120710,-4,504,ABQ,DAL
01120810,-3,285,ABQ,PHX
01121315,-1,285,ABQ,PHX
01121155,-1,589,ABQ,LAX
01120830,-2,660,ABQ,HOU
01121915,18,423,ABQ,LAS
01121235,-5,504,ABQ,DAL
01121035,-10,303,ABQ,DEN
01121025,-4,504,ABQ,DAL
01121720,11,303,ABQ,DEN
01121355,-5,504,ABQ,DAL
01131340,15,1025,ABQ,SEA
01131705,-3,772,ABQ,OAK
01131840,-5,546,ABQ,SAN
01130920,6,285,ABQ,PHX
01131155,0,624,ABQ,MCI
01130645,1,504,ABQ,DAL
01131305,1,423,ABQ,LAS
01131110,-4,285,ABQ,PHX
01130615,-3,285,ABQ,PHX
01131620,3,285,ABQ,PHX
01131940,-2,285,ABQ,PHX
01131415,10,660,ABQ,HOU
01130855,-3,974,ABQ,MDW
01131110,2,660,ABQ,HOU
01131045,-2,1451,ABQ,BWI
01131615,-6,974,ABQ,MDW
01130705,-2,285,ABQ,PHX
01130725,-4,589,ABQ,LAX
01131315,36,285,ABQ,PHX
01130745,-3,303,ABQ,DEN
01130650,-3,423,ABQ,LAS
01131815,-8,589,ABQ,LAX
01131700,4,504,ABQ,DAL
01130830,1,546,ABQ,SAN
01131155,-4,589,ABQ,LAX
01130830,7,660,ABQ,HOU
01131805,90,504,ABQ,DAL
01131240,0,504,ABQ,DAL
01131015,-2,423,ABQ,LAS
01131915,13,423,ABQ,LAS
01131115,-2,303,ABQ,DEN
01130805,7,772,ABQ,OAK
01131915,0,504,ABQ,DAL
01131025,3,504,ABQ,DAL
01131720,0,303,ABQ,DEN
01131355,-2,504,ABQ,DAL
01141340,-6,1025,ABQ,SEA
01141705,-5,772,ABQ,OAK
01141840,-2,546,ABQ,SAN
01140920,3,285,ABQ,PHX
01141155,20,624,ABQ,MCI
01140645,-4,504,ABQ,DAL
01141305,-2,423,ABQ,LAS
01141110,4,285,ABQ,PHX
01140615,-2,285,ABQ,PHX
01141620,2,285,ABQ,PHX
01141940,43,285,ABQ,PHX
01141415,1,660,ABQ,HOU
01140855,4,974,ABQ,MDW
01141110,8,660,ABQ,HOU
01141045,2,1451,ABQ,BWI
01141615,0,974,ABQ,MDW
01140705,1,285,ABQ,PHX
01140725,-1,589,ABQ,LAX
01141315,39,285,ABQ,PHX
01140745,-2,303,ABQ,DEN
01140650,-1,423,ABQ,LAS
01141815,0,589,ABQ,LAX
01141700,20,504,ABQ,DAL
01140830,-1,546,ABQ,SAN
01141155,0,589,ABQ,LAX
01140830,-1,660,ABQ,HOU
01141805,-4,504,ABQ,DAL
01141240,-1,504,ABQ,DAL
01141015,6,423,ABQ,LAS
01141915,33,423,ABQ,LAS
01141115,-2,303,ABQ,DEN
01140805,-6,772,ABQ,OAK
01141915,2,504,ABQ,DAL
01141025,5,504,ABQ,DAL
01141720,-6,303,ABQ,DEN
01141355,9,504,ABQ,DAL
01151340,0,1025,ABQ,SEA
01151705,59,772,ABQ,OAK
01151840,3,546,ABQ,SAN
01150920,-2,285,ABQ,PHX
01151155,9,624,ABQ,MCI
01150645,-5,504,ABQ,DAL
01151305,-7,423,ABQ,LAS
01151110,-2,285,ABQ,PHX
01150615,-2,285,ABQ,PHX
01151620,20,285,ABQ,PHX
01151940,55,285,ABQ,PHX
01151415,2,660,ABQ,HOU
01150855,-1,974,ABQ,MDW
01151110,-1,660,ABQ,HOU
01151045,0,1451,ABQ,BWI
01151615,0,974,ABQ,MDW
01150705,-2,285,ABQ,PHX
01150725,-3,589,ABQ,LAX
01151315,10,285,ABQ,PHX
01150745,-5,303,ABQ,DEN
01150650,-3,423,ABQ,LAS
01151815,-5,589,ABQ,LAX
01151700,6,504,ABQ,DAL
01150830,-3,546,ABQ,SAN
01151155,-1,589,ABQ,LAX
01150830,3,660,ABQ,HOU
01151805,-5,504,ABQ,DAL
01151240,-2,504,ABQ,DAL
01151015,0,423,ABQ,LAS
01151915,-1,423,ABQ,LAS
01151115,-5,303,ABQ,DEN
01150805,-5,772,ABQ,OAK
01151915,18,504,ABQ,DAL
01151025,9,504,ABQ,DAL
01151720,11,303,ABQ,DEN
01151355,8,504,ABQ,DAL
01161340,11,1025,ABQ,SEA
01161705,40,772,ABQ,OAK
01161840,26,546,ABQ,SAN
01160920,15,285,ABQ,PHX
01161155,0,624,ABQ,MCI
01160645,-3,504,ABQ,DAL
01161305,0,423,ABQ,LAS
01161110,5,285,ABQ,PHX
01160615,-3,285,ABQ,PHX
01161620,11,285,ABQ,PHX
01161940,21,285,ABQ,PHX
01161415,21,660,ABQ,HOU
01160855,-1,974,ABQ,MDW
01161110,3,660,ABQ,HOU
01161045,48,1451,ABQ,BWI
01161615,23,974,ABQ,MDW
01160705,-2,285,ABQ,PHX
01160725,-4,589,ABQ,LAX
01161315,11,285,ABQ,PHX
01160745,-4,303,ABQ,DEN
01160650,-1,423,ABQ,LAS
01161815,7,589,ABQ,LAX
01161700,14,504,ABQ,DAL
01160830,-2,546,ABQ,SAN
01161155,4,589,ABQ,LAX
01160830,0,660,ABQ,HOU
01161805,17,504,ABQ,DAL
01161240,0,504,ABQ,DAL
01161015,-1,423,ABQ,LAS
01161915,65,423,ABQ,LAS
01161115,4,303,ABQ,DEN
01160805,-1,772,ABQ,OAK
01161915,19,504,ABQ,DAL
01161025,1,504,ABQ,DAL
01161720,-3,303,ABQ,DEN
01161355,-3,504,ABQ,DAL
01171340,2,1025,ABQ,SEA
01171705,215,772,ABQ,OAK
01171840,20,546,ABQ,SAN
01170920,-2,285,ABQ,PHX
01171155,4,624,ABQ,MCI
01170645,-2,504,ABQ,DAL
01171305,-4,423,ABQ,LAS
01171110,0,285,ABQ,PHX
01170615,2,285,ABQ,PHX
01171620,12,285,ABQ,PHX
01171940,34,285,ABQ,PHX
01171415,29,660,ABQ,HOU
01170855,-6,974,ABQ,MDW
01171110,2,660,ABQ,HOU
01171045,-1,1451,ABQ,BWI
01171615,23,974,ABQ,MDW
01170705,-3,285,ABQ,PHX
01170725,-4,589,ABQ,LAX
01171315,11,285,ABQ,PHX
01170745,4,303,ABQ,DEN
01170650,-1,423,ABQ,LAS
01171815,-2,589,ABQ,LAX
01171700,5,504,ABQ,DAL
01170830,3,546,ABQ,SAN
01171155,6,589,ABQ,LAX
01170830,1,660,ABQ,HOU
01171805,-9,504,ABQ,DAL
01171240,14,504,ABQ,DAL
01171015,4,423,ABQ,LAS
01171915,-4,423,ABQ,LAS
01171115,-3,303,ABQ,DEN
01170805,2,772,ABQ,OAK
01171915,-5,504,ABQ,DAL
01171025,2,504,ABQ,DAL
01171720,-1,303,ABQ,DEN
01171355,23,504,ABQ,DAL
01181105,-4,423,ABQ,LAS
01180745,-5,423,ABQ,LAS
01181040,-5,1451,ABQ,BWI
01181855,38,504,ABQ,DAL
01180855,3,303,ABQ,DEN
01181705,13,423,ABQ,LAS
01181710,-1,589,ABQ,LAX
01181340,19,772,ABQ,OAK
01180900,12,589,ABQ,LAX
01180705,-2,285,ABQ,PHX
01180820,-3,504,ABQ,DAL
01181510,-2,660,ABQ,HOU
01181135,-1,546,ABQ,SAN
01180935,-2,660,ABQ,HOU
01180925,2,285,ABQ,PHX
01181540,134,974,ABQ,MDW
01181020,-3,504,ABQ,DAL
01181755,73,285,ABQ,PHX
01181415,8,504,ABQ,DAL
01181250,0,285,ABQ,PHX
01181335,0,303,ABQ,DEN
01191705,49,772,ABQ,OAK
01191840,104,546,ABQ,SAN
01191815,9,589,ABQ,LAX
01191155,1,624,ABQ,MCI
01191110,-2,285,ABQ,PHX
01191935,-7,504,ABQ,DAL
01191825,16,504,ABQ,DAL
01191340,-2,1025,ABQ,SEA
01191305,-4,423,ABQ,LAS
01191620,8,285,ABQ,PHX
01191645,11,504,ABQ,DAL
01191940,131,285,ABQ,PHX
01190935,-5,423,ABQ,LAS
01191045,-5,1451,ABQ,BWI
01191615,3,974,ABQ,MDW
01191415,5,660,ABQ,HOU
01190940,-5,285,ABQ,PHX
01190710,-2,504,ABQ,DAL
01190810,-3,285,ABQ,PHX
01191315,17,285,ABQ,PHX
01191155,0,589,ABQ,LAX
01190830,-3,660,ABQ,HOU
01191915,0,423,ABQ,LAS
01191235,-7,504,ABQ,DAL
01191035,-8,303,ABQ,DEN
01191025,-3,504,ABQ,DAL
01191720,-1,303,ABQ,DEN
01191355,0,504,ABQ,DAL
01201340,18,1025,ABQ,SEA
01201705,16,772,ABQ,OAK
01201840,11,546,ABQ,SAN
01200920,2,285,ABQ,PHX
01201155,2,624,ABQ,MCI
01200645,-4,504,ABQ,DAL
01201305,-2,423,ABQ,LAS
01201110,2,285,ABQ,PHX
01200615,1,285,ABQ,PHX
01201620,11,285,ABQ,PHX
01201940,32,285,ABQ,PHX
01201415,18,660,ABQ,HOU
01200855,18,974,ABQ,MDW
01201110,0,660,ABQ,HOU
01201045,-3,1451,ABQ,BWI
01201615,20,974,ABQ,MDW
01200705,-3,285,ABQ,PHX
01200725,-3,589,ABQ,LAX
01201315,4,285,ABQ,PHX
01200745,-2,303,ABQ,DEN
01200650,-5,423,ABQ,LAS
01201815,14,589,ABQ,LAX
01201700,12,504,ABQ,DAL
01200830,2,546,ABQ,SAN
01201155,0,589,ABQ,LAX
01200830,2,660,ABQ,HOU
01201805,7,504,ABQ,DAL
01201240,-5,504,ABQ,DAL
01201015,5,423,ABQ,LAS
01201915,15,423,ABQ,LAS
01201115,2,303,ABQ,DEN
01200805,32,772,ABQ,OAK
01201915,6,504,ABQ,DAL
01201025,4,504,ABQ,DAL
01201720,-2,303,ABQ,DEN
01201355,-4,504,ABQ,DAL
01211340,22,1025,ABQ,SEA
01211705,29,772,ABQ,OAK
01211840,-4,546,ABQ,SAN
01210920,0,285,ABQ,PHX
01211155,3,624,ABQ,MCI
01210645,-2,504,ABQ,DAL
01211305,35,423,ABQ,LAS
01211110,-4,285,ABQ,PHX
01210615,-5,285,ABQ,PHX
01211620,18,285,ABQ,PHX
01211940,16,285,ABQ,PHX
01211415,36,660,ABQ,HOU
01210855,-3,974,ABQ,MDW
01211110,13,660,ABQ,HOU
01211045,0,1451,ABQ,BWI
01211615,19,974,ABQ,MDW
01210705,-3,285,ABQ,PHX
01210725,-5,589,ABQ,LAX
01211315,5,285,ABQ,PHX
01210745,-4,303,ABQ,DEN
01210650,-5,423,ABQ,LAS
01211815,-3,589,ABQ,LAX
01211700,-4,504,ABQ,DAL
01210830,-2,546,ABQ,SAN
01211155,-3,589,ABQ,LAX
01210830,-2,660,ABQ,HOU
01211805,-4,504,ABQ,DAL
01211240,2,504,ABQ,DAL
01211015,0,423,ABQ,LAS
01211915,47,423,ABQ,LAS
01211115,-1,303,ABQ,DEN
01210805,-3,772,ABQ,OAK
01211915,5,504,ABQ,DAL
01211025,3,504,ABQ,DAL
01211720,-1,303,ABQ,DEN
01211355,-3,504,ABQ,DAL
01221340,1,1025,ABQ,SEA
01221705,-1,772,ABQ,OAK
01221840,-5,546,ABQ,SAN
01220920,5,285,ABQ,PHX
01221155,-3,624,ABQ,MCI
01220645,-4,504,ABQ,DAL
01221305,-2,423,ABQ,LAS
01221110,5,285,ABQ,PHX
01220615,-1,285,ABQ,PHX
01221620,3,285,ABQ,PHX
01221940,31,285,ABQ,PHX
01221415,2,660,ABQ,HOU
01220855,9,974,ABQ,MDW
01221110,-6,660,ABQ,HOU
01221045,-1,1451,ABQ,BWI
01221615,-2,974,ABQ,MDW
01220705,-4,285,ABQ,PHX
01220725,0,589,ABQ,LAX
01221315,-2,285,ABQ,PHX
01220745,-4,303,ABQ,DEN
01220650,66,423,ABQ,LAS
01221815,-2,589,ABQ,LAX
01221700,2,504,ABQ,DAL
01220830,-3,546,ABQ,SAN
01221155,-2,589,ABQ,LAX
01220830,2,660,ABQ,HOU
01221805,1,504,ABQ,DAL
01221240,-3,504,ABQ,DAL
01221015,-1,423,ABQ,LAS
01221915,3,423,ABQ,LAS
01221115,-1,303,ABQ,DEN
01220805,-4,772,ABQ,OAK
01221915,0,504,ABQ,DAL
01221025,-4,504,ABQ,DAL
01221720,2,303,ABQ,DEN
01221355,-3,504,ABQ,DAL
01231340,15,1025,ABQ,SEA
01231705,196,772,ABQ,OAK
01231840,131,546,ABQ,SAN
01230920,17,285,ABQ,PHX
01231155,-2,624,ABQ,MCI
01230645,-2,504,ABQ,DAL
01231305,10,423,ABQ,LAS
01231110,19,285,ABQ,PHX
01230615,-2,285,ABQ,PHX
01231620,19,285,ABQ,PHX
01231940,24,285,ABQ,PHX
01231415,3,660,ABQ,HOU
01230855,-1,974,ABQ,MDW
01231110,3,660,ABQ,HOU
01231045,-7,1451,ABQ,BWI
01231615,-3,974,ABQ,MDW
01230705,6,285,ABQ,PHX
01230725,0,589,ABQ,LAX
01231315,7,285,ABQ,PHX
01230745,-5,303,ABQ,DEN
01230650,-4,423,ABQ,LAS
01231815,33,589,ABQ,LAX
01231700,3,504,ABQ,DAL
01230830,-3,546,ABQ,SAN
01231155,2,589,ABQ,LAX
01230830,-5,660,ABQ,HOU
01231805,11,504,ABQ,DAL
01231240,6,504,ABQ,DAL
01231015,10,423,ABQ,LAS
01231915,2,423,ABQ,LAS
01231115,8,303,ABQ,DEN
01230805,-8,772,ABQ,OAK
01231915,7,504,ABQ,DAL
01231025,0,504,ABQ,DAL
01231720,0,303,ABQ,DEN
01231355,-3,504,ABQ,DAL
01241340,20,1025,ABQ,SEA
01241705,38,772,ABQ,OAK
01241840,18,546,ABQ,SAN
01240920,14,285,ABQ,PHX
01241155,-1,624,ABQ,MCI
01240645,-4,504,ABQ,DAL
01241305,-2,423,ABQ,LAS
01241110,7,285,ABQ,PHX
01240615,-1,285,ABQ,PHX
01241620,36,285,ABQ,PHX
01241940,57,285,ABQ,PHX
01241415,13,660,ABQ,HOU
01240855,-5,974,ABQ,MDW
01241110,10,660,ABQ,HOU
01241045,-5,1451,ABQ,BWI
01241615,0,974,ABQ,MDW
01240705,-4,285,ABQ,PHX
01240725,1,589,ABQ,LAX
01241315,10,285,ABQ,PHX
01240745,2,303,ABQ,DEN
01240650,-3,423,ABQ,LAS
01241815,6,589,ABQ,LAX
01241700,6,504,ABQ,DAL
01240830,-6,546,ABQ,SAN
01241155,-4,589,ABQ,LAX
01240830,0,660,ABQ,HOU
01241805,30,504,ABQ,DAL
01241240,-1,504,ABQ,DAL
01241015,5,423,ABQ,LAS
01241915,-3,423,ABQ,LAS
01241115,-5,303,ABQ,DEN
01240805,7,772,ABQ,OAK
01241915,0,504,ABQ,DAL
01241025,-1,504,ABQ,DAL
01241720,15,303,ABQ,DEN
01241355,10,504,ABQ,DAL
01251105,-3,423,ABQ,LAS
01250745,-3,423,ABQ,LAS
01251040,-5,1451,ABQ,BWI
01251855,25,504,ABQ,DAL
01250855,-5,303,ABQ,DEN
01251705,8,423,ABQ,LAS
01251710,13,589,ABQ,LAX
01251340,-3,772,ABQ,OAK
01250900,11,589,ABQ,LAX
01250705,-2,285,ABQ,PHX
01250820,-5,504,ABQ,DAL
01251510,-6,660,ABQ,HOU
01251135,-3,546,ABQ,SAN
01250935,1,660,ABQ,HOU
01250925,1,285,ABQ,PHX
01251540,1,974,ABQ,MDW
01251020,2,504,ABQ,DAL
01251755,6,285,ABQ,PHX
01251415,-7,504,ABQ,DAL
01251250,21,285,ABQ,PHX
01251335,-3,303,ABQ,DEN
01261705,29,772,ABQ,OAK
01261840,7,546,ABQ,SAN
01261815,41,589,ABQ,LAX
01261155,-2,624,ABQ,MCI
01261110,-5,285,ABQ,PHX
01261935,48,504,ABQ,DAL
01261825,3,504,ABQ,DAL
01261340,49,1025,ABQ,SEA
01261305,-5,423,ABQ,LAS
01261620,7,285,ABQ,PHX
01261645,18,504,ABQ,DAL
01261940,0,285,ABQ,PHX
01260935,-4,423,ABQ,LAS
01261045,-1,1451,ABQ,BWI
01261615,154,974,ABQ,MDW
01261415,3,660,ABQ,HOU
01260940,73,285,ABQ,PHX
01260710,-1,504,ABQ,DAL
01260810,2,285,ABQ,PHX
01261315,49,285,ABQ,PHX
01261155,0,589,ABQ,LAX
01260830,-4,660,ABQ,HOU
01261915,6,423,ABQ,LAS
01261235,-5,504,ABQ,DAL
01261035,-3,303,ABQ,DEN
01261025,-4,504,ABQ,DAL
01261720,-4,303,ABQ,DEN
01261355,16,504,ABQ,DAL
01271340,5,1025,ABQ,SEA
01271705,8,772,ABQ,OAK
01271840,39,546,ABQ,SAN
01270920,5,285,ABQ,PHX
01271155,3,624,ABQ,MCI
01270645,-3,504,ABQ,DAL
01271305,48,423,ABQ,LAS
01271110,9,285,ABQ,PHX
01270615,-2,285,ABQ,PHX
01271620,125,285,ABQ,PHX
01271940,8,285,ABQ,PHX
01271415,23,660,ABQ,HOU
01270855,-4,974,ABQ,MDW
01271110,12,660,ABQ,HOU
01271045,5,1451,ABQ,BWI
01271615,0,974,ABQ,MDW
01270705,5,285,ABQ,PHX
01270725,-5,589,ABQ,LAX
01271315,3,285,ABQ,PHX
01270745,-1,303,ABQ,DEN
01270650,-3,423,ABQ,LAS
01271815,-1,589,ABQ,LAX
01271700,5,504,ABQ,DAL
01270830,2,546,ABQ,SAN
01271155,16,589,ABQ,LAX
01270830,1,660,ABQ,HOU
01271805,10,504,ABQ,DAL
01271240,0,504,ABQ,DAL
01271015,31,423,ABQ,LAS
01271915,32,423,ABQ,LAS
01271115,20,303,ABQ,DEN
01270805,-1,772,ABQ,OAK
01271915,30,504,ABQ,DAL
01271025,0,504,ABQ,DAL
01271720,53,303,ABQ,DEN
01271355,-3,504,ABQ,DAL
01281340,38,1025,ABQ,SEA
01281705,3,772,ABQ,OAK
01281840,45,546,ABQ,SAN
01280920,3,285,ABQ,PHX
01281155,-1,624,ABQ,MCI
01280645,-3,504,ABQ,DAL
01281305,18,423,ABQ,LAS
01281110,2,285,ABQ,PHX
01280615,0,285,ABQ,PHX
01281620,11,285,ABQ,PHX
01281940,3,285,ABQ,PHX
01281415,4,660,ABQ,HOU
01280855,0,974,ABQ,MDW
01281110,0,660,ABQ,HOU
01281045,-3,1451,ABQ,BWI
01281615,0,974,ABQ,MDW
01280705,-2,285,ABQ,PHX
01280725,0,589,ABQ,LAX
01281315,1,285,ABQ,PHX
01280745,-1,303,ABQ,DEN
01280650,-3,423,ABQ,LAS
01281815,-4,589,ABQ,LAX
01281700,1,504,ABQ,DAL
01280830,0,546,ABQ,SAN
01281155,-4,589,ABQ,LAX
01280830,-1,660,ABQ,HOU
01281805,-3,504,ABQ,DAL
01281240,-6,504,ABQ,DAL
01281015,-2,423,ABQ,LAS
01281915,-4,423,ABQ,LAS
01281115,0,303,ABQ,DEN
01280805,-5,772,ABQ,OAK
01281915,-3,504,ABQ,DAL
01281025,0,504,ABQ,DAL
01281720,-5,303,ABQ,DEN
01281355,9,504,ABQ,DAL
01291340,26,1025,ABQ,SEA
01291705,82,772,ABQ,OAK
01291840,-1,546,ABQ,SAN
01290920,3,285,ABQ,PHX
01291155,199,624,ABQ,MCI
01290645,-3,504,ABQ,DAL
01291305,-6,423,ABQ,LAS
01291110,-1,285,ABQ,PHX
01290615,-5,285,ABQ,PHX
01291620,17,285,ABQ,PHX
01291940,26,285,ABQ,PHX
01291415,60,660,ABQ,HOU
01290855,-2,974,ABQ,MDW
01291110,16,660,ABQ,HOU
01291045,5,1451,ABQ,BWI
01291615,0,974,ABQ,MDW
01290705,131,285,ABQ,PHX
01290725,-4,589,ABQ,LAX
01291315,9,285,ABQ,PHX
01290745,1,303,ABQ,DEN
01290650,-2,423,ABQ,LAS
01291815,4,589,ABQ,LAX
01291700,13,504,ABQ,DAL
01290830,109,546,ABQ,SAN
01291155,-3,589,ABQ,LAX
01290830,-3,660,ABQ,HOU
01291805,-3,504,ABQ,DAL
01291240,0,504,ABQ,DAL
01291015,-3,423,ABQ,LAS
01291915,3,423,ABQ,LAS
01291115,76,303,ABQ,DEN
01290805,3,772,ABQ,OAK
01291915,34,504,ABQ,DAL
01291025,7,504,ABQ,DAL
01291720,0,303,ABQ,DEN
01291355,286,504,ABQ,DAL
01301340,17,1025,ABQ,SEA
01301705,67,772,ABQ,OAK
01301840,28,546,ABQ,SAN
01300920,21,285,ABQ,PHX
01301155,17,624,ABQ,MCI
01300645,-4,504,ABQ,DAL
01301305,5,423,ABQ,LAS
01301110,0,285,ABQ,PHX
01300615,-2,285,ABQ,PHX
01301620,19,285,ABQ,PHX
01301940,17,285,ABQ,PHX
01301415,56,660,ABQ,HOU
01300855,0,974,ABQ,MDW
01301110,8,660,ABQ,HOU
01301045,-6,1451,ABQ,BWI
01301615,0,974,ABQ,MDW
01300705,0,285,ABQ,PHX
01300725,62,589,ABQ,LAX
01301315,42,285,ABQ,PHX
01300745,1,303,ABQ,DEN
01300650,-7,423,ABQ,LAS
01301815,13,589,ABQ,LAX
01301700,40,504,ABQ,DAL
01300830,-5,546,ABQ,SAN
01301155,2,589,ABQ,LAX
01300830,-1,660,ABQ,HOU
01301805,-4,504,ABQ,DAL
01301240,0,504,ABQ,DAL
01301015,14,423,ABQ,LAS
01301915,119,423,ABQ,LAS
01301115,9,303,ABQ,DEN
01300805,-3,772,ABQ,OAK
01301915,-4,504,ABQ,DAL
01301025,0,504,ABQ,DAL
01301720,30,303,ABQ,DEN
01301355,217,504,ABQ,DAL
01311340,19,1025,ABQ,SEA
01311705,20,772,ABQ,OAK
01311840,32,546,ABQ,SAN
01310920,23,285,ABQ,PHX
01311155,0,624,ABQ,MCI
01310645,-5,504,ABQ,DAL
01311305,32,423,ABQ,LAS
01311110,62,285,ABQ,PHX
01310615,-3,285,ABQ,PHX
01311620,15,285,ABQ,PHX
01311940,28,285,ABQ,PHX
01311415,26,660,ABQ,HOU
01310855,-4,974,ABQ,MDW
01311110,4,660,ABQ,HOU
01311045,-3,1451,ABQ,BWI
01311615,20,974,ABQ,MDW
01310705,-2,285,ABQ,PHX
01310725,-3,589,ABQ,LAX
01311315,16,285,ABQ,PHX
01310745,-3,303,ABQ,DEN
01310650,0,423,ABQ,LAS
01311815,0,589,ABQ,LAX
01311700,36,504,ABQ,DAL
01310830,-4,546,ABQ,SAN
01311155,-3,589,ABQ,LAX
01310830,-6,660,ABQ,HOU
01311805,-2,504,ABQ,DAL
01311240,-2,504,ABQ,DAL
01311015,-2,423,ABQ,LAS
01311915,52,423,ABQ,LAS
01311115,47,303,ABQ,DEN
01310805,-2,772,ABQ,OAK
01311915,31,504,ABQ,DAL
01311025,0,504,ABQ,DAL
01311720,-7,303,ABQ,DEN
01311355,18,504,ABQ,DAL
01011150,-5,126,ABY,ATL
01011722,-5,126,ABY,ATL
01020600,-1,126,ABY,ATL
01021150,121,126,ABY,ATL
01021722,-5,126,ABY,ATL
01030600,-3,126,ABY,ATL
01031150,236,126,ABY,ATL
01031722,27,126,ABY,ATL
01031900,-85,126,ABY,ATL
01040600,-5,126,ABY,ATL
01041150,-5,126,ABY,ATL
01041722,-5,126,ABY,ATL
01050600,-1,126,ABY,ATL
01051150,26,126,ABY,ATL
01051722,2,126,ABY,ATL
01060600,-2,126,ABY,ATL
01061150,36,126,ABY,ATL
01061734,0,126,ABY,ATL
01070600,-4,126,ABY,ATL
01071150,27,126,ABY,ATL
01071734,0,126,ABY,ATL
01080600,3,126,ABY,ATL
01081150,-5,126,ABY,ATL
01081734,-8,126,ABY,ATL
01090600,0,126,ABY,ATL
01091150,-1,126,ABY,ATL
01091734,-6,126,ABY,ATL
01100600,-4,126,ABY,ATL
01101150,-5,126,ABY,ATL
01101734,46,126,ABY,ATL
01110700,-9,126,ABY,ATL
01111300,41,126,ABY,ATL
01120600,-5,126,ABY,ATL
01121150,0,126,ABY,ATL
01121734,-5,126,ABY,ATL
01130600,-5,126,ABY,ATL
01131150,-4,126,ABY,ATL
01131734,-12,126,ABY,ATL
01140600,-6,126,ABY,ATL
01141150,-6,126,ABY,ATL
01141734,-12,126,ABY,ATL
01150600,-5,126,ABY,ATL
01151150,-3,126,ABY,ATL
01151734,-12,126,ABY,ATL
01160600,-7,126,ABY,ATL
01161150,-5,126,ABY,ATL
01161734,-4,126,ABY,ATL
01170600,-5,126,ABY,ATL
01171150,-1,126,ABY,ATL
01171734,3,126,ABY,ATL
01180700,-1,126,ABY,ATL
01181300,-9,126,ABY,ATL
01190915,-11,126,ABY,ATL
01191532,-6,126,ABY,ATL
01200600,-2,126,ABY,ATL
01201150,-4,126,ABY,ATL
01201734,-3,126,ABY,ATL
01210600,-5,126,ABY,ATL
01211150,-9,126,ABY,ATL
01211734,27,126,ABY,ATL
01220600,-5,126,ABY,ATL
01221150,-6,126,ABY,ATL
01221734,5,126,ABY,ATL
01230600,0,126,ABY,ATL
01231150,-5,126,ABY,ATL
01231734,-5,126,ABY,ATL
01240600,-2,126,ABY,ATL
01241150,23,126,ABY,ATL
01241734,-4,126,ABY,ATL
01250700,5,126,ABY,ATL
01251300,-8,126,ABY,ATL
01260600,-5,126,ABY,ATL
01261150,55,126,ABY,ATL
01261734,-7,126,ABY,ATL
01270600,0,126,ABY,ATL
01271150,-5,126,ABY,ATL
01271734,8,126,ABY,ATL
01280600,-5,126,ABY,ATL
01281150,-3,126,ABY,ATL
01281734,0,126,ABY,ATL
01290600,0,126,ABY,ATL
01291150,0,126,ABY,ATL
01291734,0,126,ABY,ATL
01300600,47,126,ABY,ATL
01301150,0,126,ABY,ATL
01301734,-8,126,ABY,ATL
01310600,2,126,ABY,ATL
01311150,3,126,ABY,ATL
01311734,-4,126,ABY,ATL
01011920,-8,78,ACT,DFW
01011130,-7,78,ACT,DFW
01011720,18,78,ACT,DFW
01011430,-5,78,ACT,DFW
01010610,-1,78,ACT,DFW
01021920,47,78,ACT,DFW
01021130,25,78,ACT,DFW
01021720,0,78,ACT,DFW
01021430,-9,78,ACT,DFW
01020610,-5,78,ACT,DFW
01031920,-10,78,ACT,DFW
01031130,52,78,ACT,DFW
01031720,-12,78,ACT,DFW
01031430,-2,78,ACT,DFW
01030610,0,78,ACT,DFW
01041130,-5,78,ACT,DFW
01041720,-1,78,ACT,DFW
01041430,-8,78,ACT,DFW
01040610,-5,78,ACT,DFW
01051920,-8,78,ACT,DFW
01051130,-4,78,ACT,DFW
01051720,-8,78,ACT,DFW
01051430,3,78,ACT,DFW
01050610,-5,78,ACT,DFW
01061920,4,78,ACT,DFW
01061130,24,78,ACT,DFW
01061720,8,78,ACT,DFW
01061430,-3,78,ACT,DFW
01060610,-1,78,ACT,DFW
01071920,-21,78,ACT,DFW
01071130,0,78,ACT,DFW
01071720,-7,78,ACT,DFW
01071430,78,78,ACT,DFW
01070610,0,78,ACT,DFW
01081920,-26,78,ACT,DFW
01081130,-6,78,ACT,DFW
